SEP=;
type;keyword;lemma;pos;relevance
word;eager;eager;null;0.09889386880181125
word;rings;ring;null;0.09888395303769909
word;hall;hall;null;0.09867878618531267
word;decent;decent;null;0.0986692441043291
word;gates;gate;null;0.09863966838716465
word;potato;potato;null;0.09855633891004796
word;silent;silent;null;0.0981423331401239
word;smokers;smoker;null;0.0979799643674652
word;fresh;fresh;null;0.09771565819559191
word;nonzero;nonzero;null;0.0974631097279349
word;spring;spring;null;0.09717242294365572
word;infeasible;infeasible;null;0.09702362053558056
word;chess;chess;null;0.09674305334184129
word;royal;royal;null;0.09669598059914718
word;narrows;narrow;null;0.09643364674909645
word;lemma;lemma;null;0.09641302147323855
word;undefined;undefined;null;0.09640546825583468
word;upstream;upstream;null;0.09623645590987975
word;inn;inn;null;0.09618804246789027
word;dataset;dataset;null;0.09608035266418831
word;unwelcome;unwelcome;null;0.09590168045781253
word;holland;holland;null;0.09581403806478793
word;harmless;harmless;null;0.09580503432406573
word;park;park;null;0.09564861952604863
word;ice;ice;null;0.0955191327140088
word;west;west;null;0.09525222893188165
word;mara;mara;null;0.0952287147644098
word;jockeying;jockey;null;0.09512585265321047
word;red;red;null;0.09494449065147945
word;occasional;occasional;null;0.0948333792903677
word;sup;sup;null;0.0947646431188834
word;cluttered;clutter;null;0.09476073998347646
word;sutton;sutton;null;0.09470916713164079
word;invented;invent;null;0.09438285540812039
word;ported;port;null;0.09426268627423745
word;montreal;montreal;null;0.09419665168809833
word;jeffrey;jeffrey;null;0.09396263781027477
word;watson;watson;null;0.09389738808625196
word;floods;flood;null;0.09378859528140476
word;yin;yin;null;0.09373600953659142
word;restaurants;restaurant;null;0.09370815449439951
word;paralyzed;paralyze;null;0.09364592651016579
word;prune;prune;null;0.09363603055607947
word;ross;ross;null;0.09353130811690104
word;killing;kill;null;0.09349464851311723
word;bell;bell;null;0.09296103029295837
word;mason;mason;null;0.09294200988491945
word;analogously;analogously;null;0.092534552422997
word;collude;collude;null;0.09251364234227623
word;hampton;hampton;null;0.09238816268467301
word;laxity;laxity;null;0.09210101968198356
word;van;van;null;0.09206974693173128
word;london;london;null;0.09187605027719246
word;yorktown;yorktown;null;0.09139926387750688
word;soda;soda;null;0.09129944015042846
word;telescopes;telescope;null;0.09124530279136087
word;monotonic;monotonic;null;0.09123101061996262
word;beat;beat;null;0.09120907124632226
word;moses;moses;null;0.09094082038440814
word;gratitude;gratitude;null;0.09088262111423712
word;buzz;buzz;null;0.09065770087489486
word;pioneering;pioneer;null;0.09061897583886179
word;bucket;bucket;null;0.09057671984494332
word;tags;tag;null;0.09043012827383437
word;axiomatic;axiomatic;null;0.0902708095966456
word;gerard;gerard;null;0.09022200166029747
word;ill;ill;null;0.09006279978792703
word;horizon;horizon;null;0.0900573921033898
word;eastern;eastern;null;0.08995686362095803
word;bandwidth;bandwidth;null;0.08971925361773576
word;dozen;dozen;null;0.08969044173527353
word;fight;fight;null;0.08968808135126406
word;emery;emery;null;0.08951782601684127
word;august;august;null;0.08940817609815803
word;neat;neat;null;0.0891678855810592
word;nucleolus;nucleolus;null;0.0891417133792847
word;midnight;midnight;null;0.08911852264527931
word;nilsson;nilsson;null;0.0891047438454139
word;man;man;null;0.08901082057713483
word;chill;chill;null;0.08891196292648593
word;reallocation;reallocation;null;0.08878424056600429
word;perturbations;perturbation;null;0.08846858180828628
word;messenger;messenger;null;0.08839964229456498
word;forrest;forrest;null;0.08805151711096587
word;workings;working;null;0.08786981011351153
word;cobb;cobb;null;0.08765546979687379
word;tomorrow;tomorrow;null;0.08764169034974584
word;vancouver;vancouver;null;0.08743959581920632
word;sunday;sunday;null;0.08741105630708489
word;weighs;weigh;null;0.08700348218778686
word;span;spin;null;0.08691263615692837
word;arabia;arabia;null;0.08637574197817861
word;fold;fold;null;0.08602250161853231
word;shade;shade;null;0.08579645412939105
word;lawrence;lawrence;null;0.08570279000354868
word;irrespective;irrespective;null;0.0853421590579632
word;laying;lay;null;0.08515105780557039
word;separable;separable;null;0.08499140329556318
word;judd;judd;null;0.0849437440843764
word;spiteful;spiteful;null;0.08478612950877701
word;bartenders;bartender;null;0.08471471647216422
word;bailey;bailey;null;0.08434830116602765
word;peter;peter;null;0.08431281434262415
word;newman;newman;null;0.08412945064035356
word;lance;lance;null;0.08404396415500322
word;sucker;sucker;null;0.08363226680402897
word;noise;noise;null;0.08352764845831763
word;applegate;applegate;null;0.08325749980002295
word;orange;orange;null;0.0832492038898137
word;expressiveness;expressiveness;null;0.08323037387766491
word;nib;nib;null;0.08318929402437357
word;philadelphia;philadelphia;null;0.08293567568453959
word;grateful;grateful;null;0.08284332921813232
word;icy;icy;null;0.08232396166470729
word;complementarity;complementarity;null;0.08227520338501722
word;beauty;beauty;null;0.0821101075629104
word;finn;finn;null;0.08208063734305325
word;speedup;speedup;null;0.08193828739838828
word;athens;athens;null;0.08171776279001955
word;rica;rica;null;0.08169691324257948
word;celebrated;celebrate;null;0.08160009586127379
word;divisibility;divisibility;null;0.0813812694888045
word;max;max;null;0.08100934509630535
word;blue;blue;null;0.08094438616994024
word;robber;robber;null;0.08057744305227665
word;mount;mount;null;0.08055451839468884
word;messier;messy;null;0.08054473126126709
word;reminds;remind;null;0.080440432796824
word;cooking;cook;null;0.0801671308941043
word;impervious;impervious;null;0.07992032365053392
word;smarter;smart;null;0.07982756898220077
word;stead;stead;null;0.07978643391139102
word;carlson;carlson;null;0.07968783271308069
word;factory;factory;null;0.07961363384080006
word;forest;forest;null;0.07959198481749025
word;econometric;econometric;null;0.07938857841711233
word;heel;heel;null;0.07921185492933042
word;knit;knit;null;0.07914605070375448
word;shapiro;shapiro;null;0.07898757102905088
word;saturday;saturday;null;0.07897077238807439
word;vein;vein;null;0.07889445313637666
word;paved;pave;null;0.07887618348843048
word;jump;jump;null;0.07868299971580918
word;george;george;null;0.07861522938714093
word;initialization;initialization;null;0.07854800355546271
word;jack;jack;null;0.07829204172362354
word;chad;chad;null;0.0781545709081063
word;jim;jim;null;0.07787217189895125
word;mills;mill;null;0.07785230448577699
word;giants;giant;null;0.07765672341506709
word;sherwood;sherwood;null;0.0776497606329205
word;adversarial;adversarial;null;0.07744657909565572
word;cigarette;cigarette;null;0.07738603811668916
word;vegetable;vegetable;null;0.07737346536821417
word;lucky;lucky;null;0.0772748616227497
word;fragile;fragile;null;0.07727402610042981
word;hansen;hansen;null;0.07723422882715941
word;wards;ward;null;0.07715148818472327
word;portland;portland;null;0.07705689481369084
word;wiseman;wiseman;null;0.07705373604887246
word;unexplored;unexplore;null;0.07693780316093157
word;shadowed;shadow;null;0.07692025811141143
word;harassing;harass;null;0.07687622186342576
word;sparsely;sparsely;null;0.07684781862659343
word;ground;grind;null;0.07681985998597038
word;badly;badly;null;0.07669483699792226
word;cold;cold;null;0.07666778410703477
word;jean;jean;null;0.07664635399536147
word;des;des;null;0.07654853673683687
word;jerry;jerry;null;0.07653235633078836
word;eric;eric;null;0.0761463745053007
word;vegas;vega;null;0.07603732103718504
word;tradeoff;tradeoff;null;0.07590012090032866
word;joseph;joseph;null;0.07575009036986649
word;faithful;faithful;null;0.07567743969916245
word;portals;portal;null;0.07547573729896793
word;mockingbird;mockingbird;null;0.07509602850658861
word;perry;perry;null;0.07507809113845854
word;steer;steer;null;0.07481634475049928
word;cds;cd;null;0.07473282327749496
word;analogues;analogue;null;0.07468495348605256
word;subclasses;subclass;null;0.07449417255823637
word;anymore;anymore;null;0.07444226947789348
word;ancestors;ancestor;null;0.07424295449816143
word;hospital;hospital;null;0.07406853859774026
word;pop;pop;null;0.07401987140246483
word;lone;lone;null;0.0737208372784639
word;fake;fake;null;0.07359614546089831
word;entice;entice;null;0.07335529308916332
word;tom;tom;null;0.07328211448358203
word;cap;cap;null;0.07326949355176655
word;formalism;formalism;null;0.07294601531983645
word;hollywood;hollywood;null;0.07261195637040721
word;diego;diego;null;0.07248385574543215
word;fugitive;fugitive;null;0.07246478051702213
word;explosion;explosion;null;0.0720356542895271
word;topological;topological;null;0.07188059652021443
word;afternoon;afternoon;null;0.07187490864823724
word;subway;subway;null;0.07182809849360108
word;parsons;parson;null;0.07163366216902486
word;sprouts;sprout;null;0.07159344539165192
word;penny;penny;null;0.0715167287513528
word;adaptively;adaptively;null;0.07143009839091885
word;glance;glance;null;0.07137004204511886
word;martin;martin;null;0.07107661470546164
word;hughes;hughes;null;0.07099886701619583
word;caught;catch;null;0.07092146776787484
word;toy;toy;null;0.07078025406636579
word;bos;bos;null;0.07074102563710347
word;season;season;null;0.07028827059894883
word;feet;foot;null;0.07021100921428453
word;plateau;plateau;null;0.07012209714076455
word;dynamically;dynamically;null;0.0699280218872912
word;kernel;kernel;null;0.06963157856556465
word;victor;victor;null;0.06940584361633632
word;dialysis;dialysis;null;0.06927282117831612
word;thatcher;thatcher;null;0.06920961987245387
word;awaiting;await;null;0.0690962633692217
word;euclidean;euclidean;null;0.06893569544790354
word;worship;worship;null;0.06887758776947443
word;matthew;matthew;null;0.06870465643415526
word;michel;michel;null;0.06825873775657648
word;iron;iron;null;0.06810724185973913
word;watchers;watcher;null;0.06804734299905923
word;linearity;linearity;null;0.06787988761388344
word;horror;horror;null;0.0678664963693203
word;northwestern;northwestern;null;0.0678631399764183
word;founding;found;null;0.06780813027306543
word;leonard;leonard;null;0.06778909289895564
word;majestic;majestic;null;0.06776051427456072
word;pleasant;pleasant;null;0.0677495237941451
word;disappointing;disappoint;null;0.06764334324370884
word;nancy;nancy;null;0.06750395433078459
word;leslie;leslie;null;0.06749828578750285
word;shelf;shelf;null;0.06712960811169082
word;northwest;northwest;null;0.06704676931276175
word;hearing;hear;null;0.06686168143987077
word;unbounded;unbounded;null;0.06684857489083794
word;barrett;barrett;null;0.06679438480373208
word;women;woman;null;0.06664149698038155
word;hung;hang;null;0.06659413564207019
word;laminar;laminar;null;0.06625183216393442
word;curious;curious;null;0.06617430690854102
word;refuge;refuge;null;0.06615445001705947
word;tat;tat;null;0.06595856569871839
word;strings;string;null;0.06574199626353841
word;concreteness;concreteness;null;0.06572186416145251
word;ram;ram;null;0.06563204911956437
word;boils;boil;null;0.06533238861374664
word;robin;robin;null;0.06498928106702696
word;andrew;andrew;null;0.06492621273586158
word;barry;barry;null;0.06476007839890924
word;warm;warm;null;0.06472846697469409
word;posses;posse;null;0.06470428031978843
word;perpetually;perpetually;null;0.06460562093820575
word;overnight;overnight;null;0.06447078021716449
word;clairvoyant;clairvoyant;null;0.06441727667736129
word;wiped;wipe;null;0.06435773166156976
word;mermaid;mermaid;null;0.06434133437376051
word;migrating;migrate;null;0.06417017439274926
word;marshall;marshall;null;0.06405899159622527
word;vanishing;vanish;null;0.06404870048254668
word;delicate;delicate;null;0.06388885597920498
word;indiana;indiana;null;0.06386425288879206
word;descendants;descendant;null;0.06375234285705764
word;bermuda;bermuda;null;0.06371911853286161
word;twist;twist;null;0.06338695838672713
word;ellison;ellison;null;0.06326931691304667
word;hamiltonian;hamiltonian;null;0.06324528248861196
word;paint;paint;null;0.06313665133300228
word;switzerland;switzerland;null;0.06308108672254674
word;roger;roger;null;0.06305609261575715
word;bye;bye;null;0.06304859116616339
word;stark;stark;null;0.0629641351915106
word;quart;quart;null;0.06290255600871086
word;outperformed;outperform;null;0.06277536625407887
word;lady;lady;null;0.06265708514801857
word;puzzle;puzzle;null;0.062478765472596794
word;fly;fly;null;0.06241015942992952
word;conjured;conjure;null;0.06229197761422448
word;noreen;noreen;null;0.06228094873089061
word;swing;swing;null;0.0622453094195919
word;morning;morning;null;0.06153422517975816
word;spatially;spatially;null;0.06153035182037708
word;championships;championship;null;0.061239384576158365
word;outdoors;outdoor;null;0.06107026923368957
word;tong;tong;null;0.06102866559927081
word;stuff;stuff;null;0.06100128508512196
word;mint;mint;null;0.06099236022609544
word;exciting;excite;null;0.06097153102203634
word;brunswick;brunswick;null;0.060826468222498126
word;lee;lee;null;0.06074235759048054
word;daniel;daniel;null;0.060734351735283944
word;simpson;simpson;null;0.060617458050168035
word;ceiling;ceil;null;0.06052643296114382
word;classifiers;classifier;null;0.06047546858822228
word;shill;shill;null;0.06032674997863015
word;coal;coal;null;0.06025678174536276
word;conciseness;conciseness;null;0.060192272383739705
word;kevin;kevin;null;0.06011827705567375
word;guards;guard;null;0.0599494931743761
word;seats;seat;null;0.059913071252091374
word;sabin;sabin;null;0.059887823612168024
word;mexico;mexico;null;0.059836068395158475
word;don;don;null;0.05974860156503287
word;needle;needle;null;0.05949471717344945
word;bluffing;bluff;null;0.05946811963602457
word;graham;graham;null;0.059066702332944324
word;potters;potter;null;0.05867032062189681
word;steve;steve;null;0.05852560362256297
word;asymmetries;asymmetry;null;0.05847075292096165
word;lucking;luck;null;0.05839309273905932
word;boast;boast;null;0.058097286932733756
word;nearby;nearby;null;0.058067740877598535
word;maximise;maximise;null;0.05791146718042326
word;dynamical;dynamical;null;0.057832569750492446
word;kelly;kelly;null;0.05752071005036393
word;hesitate;hesitate;null;0.05751535318314331
word;scrip;scrip;null;0.05741643571134589
word;aaron;aaron;null;0.05738510733984397
word;plain;plain;null;0.057366421584202666
word;harnessing;harness;null;0.05727797945388034
word;maize;maize;null;0.05716161099672027
word;pretty;pretty;null;0.057089940136413775
word;midway;midway;null;0.05671141813914348
word;claire;claire;null;0.0565521614635016
word;pollute;pollute;null;0.05646589239910435
word;plagues;plague;null;0.05645684682081017
word;bubbles;bubble;null;0.05637392463582232
word;orderings;ordering;null;0.056351790338618764
word;night;night;null;0.056321572737653945
word;whitewash;whitewash;null;0.05629346776751676
word;krishna;krishna;null;0.05623482255299835
word;spain;spain;null;0.056168591999675235
word;convertible;convertible;null;0.05616579783731421
word;friendly;friendly;null;0.05608167525827745
word;hungarian;hungarian;null;0.055872558106269
word;tumbles;tumble;null;0.05573423631159573
word;bottleneck;bottleneck;null;0.05572496650102003
word;shelton;shelton;null;0.05570216194865819
word;dark;dark;null;0.05545864554127418
word;stolen;steal;null;0.055359312664247595
word;interpolation;interpolation;null;0.05518043102567579
word;onwards;onward;null;0.05510866450297899
word;paul;paul;null;0.05504938443005053
word;seeder;seeder;null;0.05466590191358647
word;unexpectedly;unexpectedly;null;0.05465355810180638
word;predefined;predefine;null;0.05464637834632053
word;robustness;robustness;null;0.0546111869657653
word;mellon;mellon;null;0.0545704669930262
word;terribly;terribly;null;0.05421330632997779
word;undirected;undirected;null;0.05420483374982067
word;gaussian;gaussian;null;0.053830144103060064
word;bursts;burst;null;0.05381298164385927
word;suitability;suitability;null;0.053716918314912425
word;gratefully;gratefully;null;0.053602113902059156
word;subroutine;subroutine;null;0.053563132785770046
word;diamond;diamond;null;0.05345267660810739
word;roy;roy;null;0.05332295779039988
word;scissors;scissor;null;0.05327411138384276
word;scott;scott;null;0.05313662697477024
word;jose;jose;null;0.053014417888883565
word;slackness;slackness;null;0.05298034162963604
word;adam;adam;null;0.05288762657875323
word;davis;davis;null;0.052885784596899146
word;initialized;initialize;null;0.05276531005919225
word;militated;militate;null;0.05264370137348987
word;cpc;cpc;null;0.05259595881909887
word;hudson;hudson;null;0.05242544159655416
word;thompson;thompson;null;0.0523844028785791
word;terrible;terrible;null;0.0522886505676949
word;morgan;morgan;null;0.05196765004300238
word;pearl;pearl;null;0.051903376104807025
word;mirrors;mirror;null;0.051894056943077915
word;penn;penn;null;0.05184900123731475
word;california;california;null;0.05182284451684008
word;flattens;flatten;null;0.05172928022601463
word;illiquidity;illiquidity;null;0.05171147726862195
word;blind;blind;null;0.051643146813062264
word;asymptotically;asymptotically;null;0.0516247161016115
word;upwards;upwards;null;0.05161164065825821
word;winnow;winnow;null;0.05159074513817761
word;wildly;wildly;null;0.0514169383142888
word;suboptimal;suboptimal;null;0.05132952560552148
word;arguably;arguably;null;0.05120824780823848
word;expressible;expressible;null;0.05117693212925625
word;spirituality;spirituality;null;0.05111206139513187
word;solvable;solvable;null;0.051034601002613034
word;malaria;malaria;null;0.051008286256441195
word;transferable;transferable;null;0.05100675023795607
word;quits;quit;null;0.050914537694027255
word;sim;sim;null;0.050899287925733866
word;heterogeneity;heterogeneity;null;0.050784947848795975
word;jamming;jam;null;0.050734374793506995
word;slim;slim;null;0.05071819555832205
word;ling;ling;null;0.050645660457452085
word;orchid;orchid;null;0.050512839766639624
word;multimedia;multimedia;null;0.05039526488031878
word;wonderful;wonderful;null;0.050357304275894785
word;fisher;fisher;null;0.05021623091578028
word;overtake;overtake;null;0.050111652208807256
word;fun;fun;null;0.05002837064154472
word;cop;cop;null;0.04986832327178512
word;brick;brick;null;0.04983238665685305
word;gouging;gouge;null;0.04982064761272857
word;blake;blake;null;0.049804213579930666
word;gale;gale;null;0.04977103355179745
word;walker;walker;null;0.049763894410798995
word;cats;cat;null;0.04972272763135929
word;pretending;pretend;null;0.049686546768408314
word;paz;paz;null;0.049680499871321476
word;harris;harris;null;0.04966035881394472
word;tractability;tractability;null;0.049648287688508264
word;multistage;multistage;null;0.04964408994849814
word;doctors;doctor;null;0.04956673924921847
word;funeral;funeral;null;0.049508607242854066
word;indivisibility;indivisibility;null;0.04945333566901017
word;road;road;null;0.04944344784894568
word;trivially;trivially;null;0.049355118897041084
word;fishing;fish;null;0.04930004540754668
word;conformance;conformance;null;0.04929593757171564
word;travelers;traveler;null;0.04927136386595875
word;popcorn;popcorn;null;0.04916362920834813
word;ann;ann;null;0.04912203974147328
word;asp;asp;null;0.04883514792159593
word;mole;mole;null;0.04866157702643992
word;gray;gray;null;0.048504085730647656
word;colluder;colluder;null;0.048473665144175705
word;quietly;quietly;null;0.04847255996884583
word;proportionally;proportionally;null;0.04841458155533382
word;larson;larson;null;0.0483163322755853
word;hash;hash;null;0.04831124313977012
word;flirting;flirt;null;0.04804540375181888
word;connectedness;connectedness;null;0.04800131580319832
word;molly;molly;null;0.04795674170183267
word;globally;globally;null;0.047942516043228384
word;medley;medley;null;0.04776786494877469
word;clever;clever;null;0.047726322345723576
word;shipped;ship;null;0.04769965325555725
word;coarse;coarse;null;0.04768705407639481
word;knives;knife;null;0.04767199851835618
word;les;les;null;0.04767107823264672
word;bab;bab;null;0.047265389127935487
word;chase;chase;null;0.047023761265949135
word;waitresses;waitress;null;0.046867895072304586
word;forges;forge;null;0.04681718492147957
word;dogs;dog;null;0.04668392683909034
word;unilaterally;unilaterally;null;0.04661134856028235
word;tweaking;tweak;null;0.046529928500882375
word;sybil;sybil;null;0.04629595145924664
word;thriller;thriller;null;0.046162350388034505
word;polly;polly;null;0.04605621430394894
word;epistemology;epistemology;null;0.04600433607834253
word;jiang;jiang;null;0.04596782854988834
word;exhaustively;exhaustively;null;0.04585502504110183
word;montgomery;montgomery;null;0.04582071280960481
word;reassigning;reassign;null;0.04535867605758544
word;intractability;intractability;null;0.04528890447308275
word;craig;craig;null;0.04515815897367823
word;fabulous;fabulous;null;0.045152572040175774
word;finder;finder;null;0.04510681457039695
word;jerusalem;jerusalem;null;0.04499260745104155
word;alive;alive;null;0.04498457299062918
word;pseudonyms;pseudonym;null;0.04495922761157268
word;disjunctive;disjunctive;null;0.04476687288201965
word;moan;moan;null;0.044660872774766526
word;joan;joan;null;0.04459680567840597
word;rider;rider;null;0.04447278764631562
word;crawler;crawler;null;0.04436454659262497
word;slice;slice;null;0.04433925193587936
word;uncertainly;uncertainly;null;0.04412248191080427
word;chun;chun;null;0.044120946115171054
word;leg;leg;null;0.04411594766729167
word;finalized;finalize;null;0.04406288664319725
word;anderson;anderson;null;0.044017688076464355
word;haves;haves;null;0.04400809411265568
word;sued;sue;null;0.04368096372337971
word;reformulation;reformulation;null;0.04363358649208899
word;requester;requester;null;0.04349764352039854
word;goodness;goodness;null;0.043425179630936325
word;explodes;explode;null;0.04317343042030259
word;compactly;compactly;null;0.04299076346720969
word;bernard;bernard;null;0.042981632260783206
word;cry;cry;null;0.04294059482846357
word;pairings;pairing;null;0.0428398522171809
word;edward;edward;null;0.04278123279389792
word;boldly;boldly;null;0.04271884103152145
word;sci;sci;null;0.04262592049120203
word;taylor;taylor;null;0.04259672688333747
word;pearson;pearson;null;0.04254014840372383
word;angel;angel;null;0.04233625822486107
word;gong;gong;null;0.04230070110281844
word;jersey;jersey;null;0.042278264840558
word;notate;notate;null;0.04224662675545709
word;stern;stern;null;0.04217311935716671
word;grab;grab;null;0.04212988350246643
word;gun;gun;null;0.042096079701625676
word;mother;mother;null;0.04190543148453971
word;noam;noam;null;0.041845451382314616
word;hooks;hook;null;0.041831051961768076
word;rip;rip;null;0.04147088119164957
word;reneged;renege;null;0.04125643826993246
word;lps;lp;null;0.04121013593061829
word;ladder;ladder;null;0.04111712952196845
word;overrun;overrun;null;0.04101819281418601
word;brush;brush;null;0.04096756480115286
word;reducible;reducible;null;0.04086059006678802
word;orthogonal;orthogonal;null;0.040854082500111875
word;bay;bay;null;0.040484085509002045
word;toby;toby;null;0.04040084919824462
word;hal;hal;null;0.04034310045065462
word;brothers;brother;null;0.04033286765617664
word;freeness;freeness;null;0.04031246383303267
word;lace;lace;null;0.040123217055715296
word;eugene;eugene;null;0.04007432970625873
word;cliff;cliff;null;0.04001501186029227
word;ashton;ashton;null;0.03997577446095329
word;loud;loud;null;0.039955419032231744
word;hess;hess;null;0.039904180625159165
word;shannon;shannon;null;0.03969856393242418
word;leftover;leftover;null;0.03962271489184931
word;cadaver;cadaver;null;0.039568793342604214
word;tycoon;tycoon;null;0.03946690786287277
word;dawn;dawn;null;0.039412363262444725
word;amazon;amazon;null;0.03929488903729226
word;jeff;jeff;null;0.039180833287450346
word;chicken;chicken;null;0.03907723905761733
word;jan;jan;null;0.039008378720760045
word;gordon;gordon;null;0.038801308352784905
word;sandwich;sandwich;null;0.038772585886044326
word;paste;paste;null;0.03872548840962372
word;burn;burn;null;0.03868895744579266
word;ugly;ugly;null;0.03868586730967894
word;wound;wind;null;0.03867975539879221
word;wild;wild;null;0.038673393215691666
word;trough;trough;null;0.03858626409659395
word;florida;florida;null;0.03855379235148538
word;silver;silver;null;0.038485863852203955
word;upside;upside;null;0.03845106434113579
word;ass;ass;null;0.03825813441971402
word;snyder;snyder;null;0.038001787481980104
word;ping;ping;null;0.03799834624670622
word;harold;harold;null;0.037841922575634686
word;overvalued;overvalue;null;0.03779595290360368
word;hill;hill;null;0.037711209174581616
word;reassignment;reassignment;null;0.03749317256998038
word;crucially;crucially;null;0.03747852506474425
word;juice;juice;null;0.03747850523339583
word;wrath;wrath;null;0.037420862151849525
word;outbid;outbid;null;0.03740842950241284
word;microsoft;microsoft;null;0.03733242024957328
word;exclusivity;exclusivity;null;0.03729855654700665
word;apple;apple;null;0.0372946397552753
word;denver;denver;null;0.03727688925574247
word;overspend;overspend;null;0.03718593758744742
word;hole;hole;null;0.03711667500735449
word;winter;winter;null;0.037016788636436385
word;karl;karl;null;0.03697876152311678
word;downloading;download;null;0.036973945531652425
word;valiant;valiant;null;0.03694614209090417
word;amd;amd;null;0.03685295931589172
word;mat;mat;null;0.036835776264847346
word;tap;tap;null;0.036724884993484495
word;fur;fur;null;0.03664959435368194
word;monte;monte;null;0.03663116529778916
word;maliciously;maliciously;null;0.03660587822529523
word;miller;miller;null;0.036438497829773604
word;lipton;lipton;null;0.036169029806404775
word;warren;warren;null;0.03611563977402895
word;nips;nip;null;0.03583826304982478
word;manhattan;manhattan;null;0.035828333637768404
word;duke;duke;null;0.03570753640976529
word;bacchus;bacchus;null;0.035692709782136615
word;heath;heath;null;0.035588045314513504
word;quantification;quantification;null;0.03557042220696156
word;hype;hype;null;0.035326610145870074
word;dutch;dutch;null;0.03525905509831539
word;weird;weird;null;0.035221271860664705
word;preferentially;preferentially;null;0.03515390510942723
word;toronto;toronto;null;0.03512465625517256
word;nonexistence;nonexistence;null;0.034975635699047235
word;obituaries;obituary;null;0.034958830123559485
word;ryan;ryan;null;0.034924251775259256
word;sun;sun;null;0.03487522472280365
word;volatility;volatility;null;0.03480307943983625
word;eva;eva;null;0.034705647078122695
word;involuntarily;involuntarily;null;0.03467237129958021
word;cheater;cheater;null;0.03454419205811886
word;chang;chang;null;0.034462282442749084
word;linden;linden;null;0.03441894715881102
word;flags;flag;null;0.034401071331726055
word;tripartite;tripartite;null;0.03434132660342255
word;francisco;francisco;null;0.03430721738826126
word;synonymously;synonymously;null;0.034302708267255226
word;bookie;bookie;null;0.03426519922100141
word;viability;viability;null;0.034182046530193494
word;parimutuel;parimutuel;null;0.0339638202541597
word;panchromatic;panchromatic;null;0.03386319006048637
word;gold;gold;null;0.03386231617939926
word;allan;allan;null;0.03374001824184628
word;bruno;bruno;null;0.03360939142740399
word;emmanuel;emmanuel;null;0.03332861120523022
word;peeping;peep;null;0.0332922590530743
word;equitably;equitably;null;0.033166010073233394
word;caterpillar;caterpillar;null;0.03303507953315039
word;reassess;reassess;null;0.032962900254285575
word;pang;pang;null;0.03291298922957188
word;abraham;abraham;null;0.03288689157397335
word;ireland;ireland;null;0.03276612611629089
word;edmonton;edmonton;null;0.03274915146208965
word;modal;modal;null;0.032716560664487304
word;huddle;huddle;null;0.03264649607382227
word;responder;responder;null;0.03262021171833994
word;finitely;finitely;null;0.03260329535276787
word;joe;joe;null;0.032570043472083775
word;bait;bait;null;0.03254399846111557
word;deck;deck;null;0.03252180195840313
word;mechanistic;mechanistic;null;0.03242919209613332
word;acapulco;acapulco;null;0.032403729813920555
word;reallocate;reallocate;null;0.03236798556721439
word;subsumed;subsume;null;0.0322680072007247
word;unreliability;unreliability;null;0.03215259237851677
word;alan;alan;null;0.032096949714229356
word;coincidental;coincidental;null;0.03201717482014555
word;raiders;raider;null;0.03196718085081774
word;meteor;meteor;null;0.0319566144748641
word;ham;ham;null;0.03193882610456303
word;perusal;perusal;null;0.03178954351713834
word;reachable;reachable;null;0.03173570879492659
word;holy;holy;null;0.03167059334088844
word;authentication;authentication;null;0.03166074576596398
word;decrement;decrement;null;0.0315330836246966
word;carson;carson;null;0.031501633276137316
word;tomato;tomato;null;0.03147346204045558
word;shepherd;shepherd;null;0.03137382679240295
word;irrationally;irrationally;null;0.031358708220948564
word;sati;sati;null;0.031343757283280996
word;herring;herring;null;0.031333429952051454
word;crew;crow;null;0.03131817636151226
word;implausible;implausible;null;0.03129747727131442
word;tucker;tucker;null;0.031248287173354188
word;flake;flake;null;0.03122518772988199
word;preventative;preventative;null;0.031215664868168846
word;king;king;null;0.03112643828629087
word;peck;peck;null;0.031099919529182014
word;lausanne;lausanne;null;0.031058539207532616
word;sick;sick;null;0.031022849748043334
word;bride;bride;null;0.030908913602890657
word;gliders;glider;null;0.030861808616516065
word;wayne;wayne;null;0.03081513293025819
word;duplicity;duplicity;null;0.030606542936037248
word;abyss;abyss;null;0.030488108358200147
word;wing;wing;null;0.030395567195884408
word;dick;dick;null;0.030257444515553015
word;reinterpretation;reinterpretation;null;0.03019270783322495
word;whistler;whistler;null;0.03009167591886335
word;sebastian;sebastian;null;0.030050738856467984
word;airspace;airspace;null;0.030033365690255547
word;pot;pot;null;0.03003322630759918
word;gateway;gateway;null;0.029852452328319616
word;mcgraw;mcgraw;null;0.029846596147751286
word;idiosyncratic;idiosyncratic;null;0.0298081494538054
word;hat;hat;null;0.02969687708385499
word;underbidding;underbid;null;0.02964974147285816
word;borodin;borodin;null;0.02950117278429203
word;overtly;overtly;null;0.029399292897075574
word;lightning;lightning;null;0.029388449891478336
word;donald;donald;null;0.029258471488136543
word;rosier;rosy;null;0.02922347980742551
word;eds;ed;null;0.029188047321353414
word;cybernetics;cybernetics;null;0.029171983081657023
word;butterfly;butterfly;null;0.0291367898007475
word;jon;jon;null;0.0290187892683187
word;idealization;idealization;null;0.028972396674206435
word;reinterpreted;reinterpret;null;0.028863370524766948
word;var;var;null;0.028836606443404963
word;moot;moot;null;0.02883093853407461
word;steven;steven;null;0.028811990952652012
